,img_path,object,region,annotator_id,annotator_loc,annotation_result
451,SouthEastAsia_Indonesia_Indonesia_car_43304.jpg,car,SouthEastAsia,13,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
452,Africa_South_Africa_South_Africa_car_18621.jpg,car,Africa,14,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['eu', 'sea']}"
453,Africa_South_Africa_South_Africa_car_18621.jpg,car,Africa,27,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['sea']}"
454,Africa_South_Africa_South_Africa_car_18621.jpg,car,Africa,31,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
455,Europe_United_Kingdom_United_Kingdom_car_19107.jpg,car,Europe,14,Africa,"{'geo': ['af', 'eu'], 'obj': ['eu', 'af'], 'match': 'ym'}"
456,Europe_United_Kingdom_United_Kingdom_car_19107.jpg,car,Europe,33,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
457,Europe_United_Kingdom_United_Kingdom_car_19107.jpg,car,Europe,13,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
458,Africa_Egypt_Egypt_storefront_48559.jpg,storefront,Africa,10,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
459,Africa_Egypt_Egypt_storefront_48559.jpg,storefront,Africa,17,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
460,Africa_Egypt_Egypt_storefront_48559.jpg,storefront,Africa,16,Africa,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
461,SouthEastAsia_Indonesia_Indonesia_dog_54387.jpg,dog,SouthEastAsia,0,Africa,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
462,SouthEastAsia_Indonesia_Indonesia_dog_54387.jpg,dog,SouthEastAsia,33,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['na']}"
463,SouthEastAsia_Indonesia_Indonesia_dog_54387.jpg,dog,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['sea']}"
464,SouthEastAsia_Indonesia_Indonesia_cooking_pot_34418.jpg,cooking_pot,SouthEastAsia,13,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
465,SouthEastAsia_Indonesia_Indonesia_cooking_pot_34418.jpg,cooking_pot,SouthEastAsia,0,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['af', 'eu']}"
466,SouthEastAsia_Indonesia_Indonesia_cooking_pot_34418.jpg,cooking_pot,SouthEastAsia,33,Europe,"{'match': 'ym', 'geo': ['sea', 'eu', 'af'], 'obj': ['sea', 'eu', 'af']}"
467,Africa_Nigeria_Nigeria_plate_of_food_8475.jpg,plate_of_food,Africa,23,Africa,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['sea', 'eu', 'af']}"
468,Africa_Nigeria_Nigeria_plate_of_food_8475.jpg,plate_of_food,Africa,32,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['sea', 'af']}"
469,Africa_Nigeria_Nigeria_plate_of_food_8475.jpg,plate_of_food,Africa,29,Europe,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
470,SouthEastAsia_Thailand_Thailand_cooking_pot_34337.jpg,cooking_pot,SouthEastAsia,28,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
471,SouthEastAsia_Thailand_Thailand_cooking_pot_34337.jpg,cooking_pot,SouthEastAsia,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['na']}"
472,SouthEastAsia_Thailand_Thailand_cooking_pot_34337.jpg,cooking_pot,SouthEastAsia,21,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea', 'eu', 'af']}"
473,SouthEastAsia_Indonesia_Indonesia_storefront_48349.jpg,storefront,SouthEastAsia,31,SouthEastAsia,"{'match': 'ym', 'geo': ['sea'], 'obj': ['sea']}"
474,SouthEastAsia_Indonesia_Indonesia_storefront_48349.jpg,storefront,SouthEastAsia,17,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
475,SouthEastAsia_Indonesia_Indonesia_storefront_48349.jpg,storefront,SouthEastAsia,24,Africa,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
476,Europe_United_Kingdom_United_Kingdom_storefront_22291.jpg,storefront,Europe,31,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu', 'sea']}"
477,Europe_United_Kingdom_United_Kingdom_storefront_22291.jpg,storefront,Europe,17,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
478,Europe_United_Kingdom_United_Kingdom_storefront_22291.jpg,storefront,Europe,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['af']}"
479,Africa_Egypt_Egypt_dog_45224.jpg,dog,Africa,20,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
480,Africa_Egypt_Egypt_dog_45224.jpg,dog,Africa,33,Europe,"{'match': 'ym', 'obj': ['eu', 'af', 'sea'], 'geo': ['na']}"
481,Africa_Egypt_Egypt_dog_45224.jpg,dog,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea', 'eu'], 'geo': ['sea', 'eu', 'af']}"
482,Africa_South_Africa_South_Africa_bag_23488.jpg,bag,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'sea']}"
483,Africa_South_Africa_South_Africa_bag_23488.jpg,bag,Africa,2,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu']}"
484,Africa_South_Africa_South_Africa_bag_23488.jpg,bag,Africa,4,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
485,Europe_United_Kingdom_United_Kingdom_car_18389.jpg,car,Europe,14,Africa,"{'obj': ['eu', 'af'], 'match': 'ym', 'geo': ['eu', 'af']}"
486,Europe_United_Kingdom_United_Kingdom_car_18389.jpg,car,Europe,22,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
487,Europe_United_Kingdom_United_Kingdom_car_18389.jpg,car,Europe,13,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
488,Africa_Nigeria_Nigeria_car_43143.jpg,car,Africa,14,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
489,Africa_Nigeria_Nigeria_car_43143.jpg,car,Africa,22,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
490,Africa_Nigeria_Nigeria_car_43143.jpg,car,Africa,46,SouthEastAsia,"{'obj': ['sea'], 'match': 'ym', 'geo': ['sea']}"
491,SouthEastAsia_Thailand_Thailand_car_18244.jpg,car,SouthEastAsia,14,Africa,"{'obj': ['af', 'eu'], 'geo': ['af', 'eu'], 'match': 'ym'}"
492,SouthEastAsia_Thailand_Thailand_car_18244.jpg,car,SouthEastAsia,22,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
493,SouthEastAsia_Thailand_Thailand_car_18244.jpg,car,SouthEastAsia,13,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
494,SouthEastAsia_Thailand_Thailand_dog_50605.jpg,dog,SouthEastAsia,24,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
495,SouthEastAsia_Thailand_Thailand_dog_50605.jpg,dog,SouthEastAsia,33,Europe,"{'geo': ['sea', 'eu', 'af'], 'obj': ['sea', 'eu', 'af'], 'match': 'ym'}"
496,SouthEastAsia_Thailand_Thailand_dog_50605.jpg,dog,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
497,SouthEastAsia_Indonesia_Indonesia_plate_of_food_51734.jpg,plate_of_food,SouthEastAsia,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['na']}"
498,SouthEastAsia_Indonesia_Indonesia_plate_of_food_51734.jpg,plate_of_food,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
499,SouthEastAsia_Indonesia_Indonesia_plate_of_food_51734.jpg,plate_of_food,SouthEastAsia,17,Europe,"{'obj': ['eu'], 'geo': ['sea'], 'match': 'ym'}"
500,Europe_Spain_Spain_bag_577.jpg,bag,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea', 'af'], 'geo': ['af', 'sea']}"
501,Europe_Spain_Spain_bag_577.jpg,bag,Europe,41,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af']}"
502,Europe_Spain_Spain_bag_577.jpg,bag,Europe,36,Africa,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
503,Europe_Spain_Spain_bag_23834.jpg,bag,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
504,Europe_Spain_Spain_bag_23834.jpg,bag,Europe,11,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['na']}"
505,Europe_Spain_Spain_bag_23834.jpg,bag,Europe,36,Africa,"{'match': 'ym', 'obj': ['na'], 'geo': ['na']}"
506,Africa_South_Africa_South_Africa_storefront_22531.jpg,storefront,Africa,31,SouthEastAsia,"{'match': 'nm', 'geo': ['na']}"
507,Africa_South_Africa_South_Africa_storefront_22531.jpg,storefront,Africa,27,Europe,"{'obj': ['sea'], 'geo': ['sea'], 'match': 'ym'}"
508,Africa_South_Africa_South_Africa_storefront_22531.jpg,storefront,Africa,24,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
509,SouthEastAsia_Indonesia_Indonesia_cooking_pot_34103.jpg,cooking_pot,SouthEastAsia,42,SouthEastAsia,"{'match': 'nm', 'geo': ['na']}"
510,SouthEastAsia_Indonesia_Indonesia_cooking_pot_34103.jpg,cooking_pot,SouthEastAsia,37,Africa,"{'match': 'ym', 'obj': ['af', 'sea', 'eu'], 'geo': ['af', 'sea']}"
511,SouthEastAsia_Indonesia_Indonesia_cooking_pot_34103.jpg,cooking_pot,SouthEastAsia,33,Europe,"{'match': 'ym', 'obj': ['af', 'sea', 'eu'], 'geo': ['sea', 'eu', 'af']}"
512,Africa_Nigeria_Nigeria_car_18434.jpg,car,Africa,16,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
513,Africa_Nigeria_Nigeria_car_18434.jpg,car,Africa,3,Europe,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['eu', 'sea', 'af']}"
514,Africa_Nigeria_Nigeria_car_18434.jpg,car,Africa,13,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
515,Africa_South_Africa_South_Africa_cooking_pot_9742.jpg,cooking_pot,Africa,13,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
516,Africa_South_Africa_South_Africa_cooking_pot_9742.jpg,cooking_pot,Africa,16,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
517,Africa_South_Africa_South_Africa_cooking_pot_9742.jpg,cooking_pot,Africa,15,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['eu']}"
518,SouthEastAsia_Philippines_Philippines_plate_of_food_51610.jpg,plate_of_food,SouthEastAsia,16,Africa,"{'match': 'nm', 'geo': ['na']}"
519,SouthEastAsia_Philippines_Philippines_plate_of_food_51610.jpg,plate_of_food,SouthEastAsia,13,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
520,SouthEastAsia_Philippines_Philippines_plate_of_food_51610.jpg,plate_of_food,SouthEastAsia,17,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
521,Europe_United_Kingdom_United_Kingdom_cooking_pot_9786.jpg,cooking_pot,Europe,25,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['na']}"
522,Europe_United_Kingdom_United_Kingdom_cooking_pot_9786.jpg,cooking_pot,Europe,16,Africa,"{'match': 'nm', 'geo': ['na']}"
523,Europe_United_Kingdom_United_Kingdom_cooking_pot_9786.jpg,cooking_pot,Europe,40,Europe,"{'match': 'ym', 'obj': ['af', 'sea', 'eu'], 'geo': ['af', 'sea', 'eu']}"
524,SouthEastAsia_Thailand_Thailand_bag_23779.jpg,bag,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
525,SouthEastAsia_Thailand_Thailand_bag_23779.jpg,bag,SouthEastAsia,2,Europe,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
526,SouthEastAsia_Thailand_Thailand_bag_23779.jpg,bag,SouthEastAsia,34,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
527,Europe_Spain_Spain_storefront_22407.jpg,storefront,Europe,32,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
528,Europe_Spain_Spain_storefront_22407.jpg,storefront,Europe,9,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
529,Europe_Spain_Spain_storefront_22407.jpg,storefront,Europe,16,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
530,Europe_Italy_Italy_storefront_22346.jpg,storefront,Europe,10,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
531,Europe_Italy_Italy_storefront_22346.jpg,storefront,Europe,27,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
532,Europe_Italy_Italy_storefront_22346.jpg,storefront,Europe,20,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['sea']}"
533,Africa_Nigeria_Nigeria_bag_048.jpg,bag,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
534,Africa_Nigeria_Nigeria_bag_048.jpg,bag,Africa,2,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
535,Africa_Nigeria_Nigeria_bag_048.jpg,bag,Africa,35,Africa,"{'match': 'ym', 'obj': ['na'], 'geo': ['af']}"
536,Africa_South_Africa_South_Africa_storefront_22473.jpg,storefront,Africa,25,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
537,Africa_South_Africa_South_Africa_storefront_22473.jpg,storefront,Africa,26,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu', 'sea']}"
538,Africa_South_Africa_South_Africa_storefront_22473.jpg,storefront,Africa,16,Africa,"{'match': 'ym', 'obj': ['eu', 'af'], 'geo': ['eu']}"
539,Africa_Nigeria_Nigeria_dog_45221.jpg,dog,Africa,20,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
540,Africa_Nigeria_Nigeria_dog_45221.jpg,dog,Africa,9,Europe,"{'obj': ['af', 'eu', 'sea'], 'geo': ['eu', 'sea'], 'match': 'ym'}"
541,Africa_Nigeria_Nigeria_dog_45221.jpg,dog,Africa,32,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'sea']}"
542,SouthEastAsia_Philippines_Philippines_bag_124.jpg,bag,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
543,SouthEastAsia_Philippines_Philippines_bag_124.jpg,bag,SouthEastAsia,2,Europe,"{'match': 'ym', 'obj': ['na'], 'geo': ['sea']}"
544,SouthEastAsia_Philippines_Philippines_bag_124.jpg,bag,SouthEastAsia,35,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
545,Africa_South_Africa_South_Africa_plate_of_food_51918.jpg,plate_of_food,Africa,16,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
546,Africa_South_Africa_South_Africa_plate_of_food_51918.jpg,plate_of_food,Africa,6,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
547,Africa_South_Africa_South_Africa_plate_of_food_51918.jpg,plate_of_food,Africa,2,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
548,Africa_Nigeria_Nigeria_dog_45291.jpg,dog,Africa,37,Africa,"{'match': 'ym', 'obj': ['af', 'sea', 'eu'], 'geo': ['sea', 'af']}"
549,Africa_Nigeria_Nigeria_dog_45291.jpg,dog,Africa,15,Europe,"{'obj': ['na'], 'match': 'ym', 'geo': ['na']}"
550,Africa_Nigeria_Nigeria_dog_45291.jpg,dog,Africa,44,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
551,Africa_Nigeria_Nigeria_plate_of_food_32114.jpg,plate_of_food,Africa,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['eu', 'af']}"
552,Africa_Nigeria_Nigeria_plate_of_food_32114.jpg,plate_of_food,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'eu', 'sea']}"
553,Africa_Nigeria_Nigeria_plate_of_food_32114.jpg,plate_of_food,Africa,40,Europe,"{'match': 'ym', 'obj': ['eu', 'af', 'sea'], 'geo': ['af', 'eu', 'sea']}"
554,Africa_Egypt_Egypt_cooking_pot_34303.jpg,cooking_pot,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['sea']}"
555,Africa_Egypt_Egypt_cooking_pot_34303.jpg,cooking_pot,Africa,14,Africa,"{'obj': ['af', 'eu'], 'geo': ['na'], 'match': 'ym'}"
556,Africa_Egypt_Egypt_cooking_pot_34303.jpg,cooking_pot,Africa,7,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
557,Africa_Egypt_Egypt_dog_54265.jpg,dog,Africa,0,Africa,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
558,Africa_Egypt_Egypt_dog_54265.jpg,dog,Africa,26,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['sea', 'eu']}"
559,Africa_Egypt_Egypt_dog_54265.jpg,dog,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['sea']}"
560,SouthEastAsia_Indonesia_Indonesia_bag_23228.jpg,bag,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'sea', 'eu'], 'geo': ['af', 'sea']}"
561,SouthEastAsia_Indonesia_Indonesia_bag_23228.jpg,bag,SouthEastAsia,11,Europe,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['na']}"
562,SouthEastAsia_Indonesia_Indonesia_bag_23228.jpg,bag,SouthEastAsia,34,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
563,Europe_Italy_Italy_cooking_pot_9678.jpg,cooking_pot,Europe,46,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'af', 'sea'], 'geo': ['sea']}"
564,Europe_Italy_Italy_cooking_pot_9678.jpg,cooking_pot,Europe,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['na']}"
565,Europe_Italy_Italy_cooking_pot_9678.jpg,cooking_pot,Europe,17,Europe,"{'match': 'ym', 'geo': ['sea'], 'obj': ['sea']}"
566,Europe_Spain_Spain_plate_of_food_8492.jpg,plate_of_food,Europe,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['na']}"
567,Europe_Spain_Spain_plate_of_food_8492.jpg,plate_of_food,Europe,10,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
568,Europe_Spain_Spain_plate_of_food_8492.jpg,plate_of_food,Europe,40,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'eu', 'sea']}"
569,Europe_Romania_Romania_plate_of_food_32281.jpg,plate_of_food,Europe,0,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
570,Europe_Romania_Romania_plate_of_food_32281.jpg,plate_of_food,Europe,13,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
571,Europe_Romania_Romania_plate_of_food_32281.jpg,plate_of_food,Europe,29,Europe,"{'match': 'ym', 'obj': ['sea', 'eu'], 'geo': ['sea', 'eu']}"
572,SouthEastAsia_Indonesia_Indonesia_car_18746.jpg,car,SouthEastAsia,16,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
573,SouthEastAsia_Indonesia_Indonesia_car_18746.jpg,car,SouthEastAsia,33,Europe,"{'match': 'ym', 'geo': ['af'], 'obj': ['eu', 'af', 'sea']}"
574,SouthEastAsia_Indonesia_Indonesia_car_18746.jpg,car,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'sea']}"
575,Europe_Romania_Romania_bag_565.jpg,bag,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
576,Europe_Romania_Romania_bag_565.jpg,bag,Europe,11,Europe,"{'match': 'ym', 'obj': ['sea', 'eu'], 'geo': ['na']}"
577,Europe_Romania_Romania_bag_565.jpg,bag,Europe,36,Africa,"{'match': 'ym', 'obj': ['na'], 'geo': ['na']}"
578,Africa_Nigeria_Nigeria_storefront_48248.jpg,storefront,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'sea']}"
579,Africa_Nigeria_Nigeria_storefront_48248.jpg,storefront,Africa,21,Europe,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'sea']}"
580,Africa_Nigeria_Nigeria_storefront_48248.jpg,storefront,Africa,20,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
581,Europe_Italy_Italy_cooking_pot_10014.jpg,cooking_pot,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
582,Europe_Italy_Italy_cooking_pot_10014.jpg,cooking_pot,Europe,16,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['na']}"
583,Europe_Italy_Italy_cooking_pot_10014.jpg,cooking_pot,Europe,33,Europe,"{'match': 'ym', 'obj': ['af', 'sea', 'eu'], 'geo': ['sea', 'eu', 'af']}"
584,Europe_Romania_Romania_bag_23624.jpg,bag,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu', 'sea'], 'geo': ['eu']}"
585,Europe_Romania_Romania_bag_23624.jpg,bag,Europe,3,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
586,Europe_Romania_Romania_bag_23624.jpg,bag,Europe,5,Africa,"{'match': 'ym', 'obj': ['eu'], 'geo': ['na']}"
587,SouthEastAsia_Philippines_Philippines_dog_20775.jpg,dog,SouthEastAsia,20,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
588,SouthEastAsia_Philippines_Philippines_dog_20775.jpg,dog,SouthEastAsia,21,Europe,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['af', 'sea']}"
589,SouthEastAsia_Philippines_Philippines_dog_20775.jpg,dog,SouthEastAsia,6,SouthEastAsia,"{'match': 'ym', 'geo': ['sea', 'af'], 'obj': ['af']}"
590,Africa_Nigeria_Nigeria_car_19031.jpg,car,Africa,12,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
591,Africa_Nigeria_Nigeria_car_19031.jpg,car,Africa,3,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
592,Africa_Nigeria_Nigeria_car_19031.jpg,car,Africa,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
593,SouthEastAsia_Philippines_Philippines_car_43378.jpg,car,SouthEastAsia,14,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
594,SouthEastAsia_Philippines_Philippines_car_43378.jpg,car,SouthEastAsia,3,Europe,"{'obj': ['eu', 'af', 'sea'], 'geo': ['af', 'sea'], 'match': 'ym'}"
595,SouthEastAsia_Philippines_Philippines_car_43378.jpg,car,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['sea', 'af']}"
596,SouthEastAsia_Philippines_Philippines_plate_of_food_8349.jpg,plate_of_food,SouthEastAsia,23,Africa,"{'obj': ['af', 'eu'], 'match': 'ym', 'geo': ['af', 'eu', 'sea']}"
597,SouthEastAsia_Philippines_Philippines_plate_of_food_8349.jpg,plate_of_food,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
598,SouthEastAsia_Philippines_Philippines_plate_of_food_8349.jpg,plate_of_food,SouthEastAsia,43,Europe,"{'match': 'ym', 'obj': ['sea', 'af'], 'geo': ['sea', 'af']}"
599,SouthEastAsia_Thailand_Thailand_car_43351.jpg,car,SouthEastAsia,16,Africa,"{'match': 'ym', 'obj': ['af', 'sea'], 'geo': ['sea', 'af']}"
600,SouthEastAsia_Thailand_Thailand_car_43351.jpg,car,SouthEastAsia,22,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
601,SouthEastAsia_Thailand_Thailand_car_43351.jpg,car,SouthEastAsia,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea', 'af'], 'geo': ['sea']}"
602,Europe_Italy_Italy_dog_20771.jpg,dog,Europe,12,Africa,"{'match': 'ym', 'obj': ['af', 'eu'], 'geo': ['af']}"
603,Europe_Italy_Italy_dog_20771.jpg,dog,Europe,2,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
604,Europe_Italy_Italy_dog_20771.jpg,dog,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
605,SouthEastAsia_Indonesia_Indonesia_storefront_22556.jpg,storefront,SouthEastAsia,25,SouthEastAsia,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
606,SouthEastAsia_Indonesia_Indonesia_storefront_22556.jpg,storefront,SouthEastAsia,27,Europe,"{'match': 'ym', 'obj': ['sea', 'af'], 'geo': ['af', 'sea']}"
607,SouthEastAsia_Indonesia_Indonesia_storefront_22556.jpg,storefront,SouthEastAsia,47,Africa,"{'match': 'ym', 'obj': ['af'], 'geo': ['af']}"
608,Europe_Italy_Italy_bag_23428.jpg,bag,Europe,1,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
609,Europe_Italy_Italy_bag_23428.jpg,bag,Europe,41,Europe,"{'match': 'ym', 'obj': ['sea'], 'geo': ['af', 'sea']}"
610,Europe_Italy_Italy_bag_23428.jpg,bag,Europe,34,Africa,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
611,Europe_Italy_Italy_plate_of_food_32641.jpg,plate_of_food,Europe,16,Africa,"{'match': 'nm', 'geo': ['na']}"
612,Europe_Italy_Italy_plate_of_food_32641.jpg,plate_of_food,Europe,13,SouthEastAsia,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
613,Europe_Italy_Italy_plate_of_food_32641.jpg,plate_of_food,Europe,29,Europe,"{'match': 'ym', 'obj': ['af', 'eu', 'sea'], 'geo': ['af', 'eu', 'sea']}"
614,Africa_South_Africa_South_Africa_storefront_56050.jpg,storefront,Africa,10,SouthEastAsia,"{'match': 'ym', 'obj': ['sea'], 'geo': ['sea']}"
615,Africa_South_Africa_South_Africa_storefront_56050.jpg,storefront,Africa,17,Europe,"{'match': 'ym', 'obj': ['eu'], 'geo': ['eu']}"
